year,ncessch,school_name,state_location,lea_name,school_level,school_type,charter,school_status,lowest_grade_offered,highest_grade_offered,enrollment,title_i_status,title_i_eligible,title_i_schoolwide,magnet,shared_time,virtual,lunch_program,teachers_fte,school_id,seasch,city_location,zip_location,latitude,longitude,urban_centric_locale,congress_district_id,state_leg_district_lower,state_leg_district_upper,free_lunch,reduced_price_lunch,free_or_reduced_price_lunch,direct_certification
"2018","470333001414","Allons Elementary","TN","Overton County","Primary","Regular school","No","Open","Kindergarten","8","327","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","23","01414","00670-0005","Allons","38541","36.437703","-85.346497","Rural, fringe","4706","47041","47015","","","","98"
"2018","470000100477","Alpha Elementary","TN","Hamblen County","Primary","Regular school","No","Open","Pre-K","5","618","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","Yes","No","Yes participating without using any Provision or the CEP","37","00477","00320-0005","Morristown","37814","36.177827","-83.386666","City, small","4701","47010","47001","","","","191"
"2018","470159000490","Alpine Crest Elementary","TN","Hamilton County","Primary","Regular school","No","Open","Pre-K","6","294","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","Yes","No","Yes under the Community Eligibility Provision (CEP)","19","00490","00330-0010","Chattanooga","37415","35.129922","-85.271682","Suburb, large","4703","47027","47011","","","","112"
"2018","470014801014","Alton Elementary","TN","Shelby County","Primary","Regular school","No","Open","Pre-K","5","316","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes under the Community Eligibility Provision (CEP)","17","01014","00792-2020","Memphis","38106","35.0922","-90.0433","City, large","4709","47086","47029","","","","268"
"2018","470015301566","Altruria Elementary","TN","Bartlett","Primary","Regular school","No","Open","Pre-K","5","828","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","Yes","No","Yes participating without using any Provision or the CEP","54","01566","00794-0003","Bartlett","38134","35.215015","-89.842136","Suburb, large","4708","47097","47032","","","","149"
"2018","470014402133","Alvin C. York Institute","TN","Alvin C York Institute","High","Regular school","No","Open","9","12","516","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","45","02133","00961-0005","Jamestown","38556","36.443739","-84.938113","Rural, remote","4706","47038","47012","","","","175"
"2018","470014802040","American Way Middle","TN","Shelby County","Middle","Regular school","No","Open","6","9","739","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes under the Community Eligibility Provision (CEP)","38","02040","00792-2023","Memphis","38118","35.075452","-89.936168","City, large","4709","47091","47033","","","","558"
"2018","470222002065","Amherst Elementary School","TN","Knox County","Primary","Regular school","No","Open","Pre-K","5","768","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","48","02065","00470-0002","Knoxville","37931","35.978571","-84.058527","Suburb, large","4702","47089","47007","","","","203"
"2018","470318001255","Amqui Elementary","TN","Davidson County","Primary","Regular school","No","Open","Pre-K","4","463","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes under the Community Eligibility Provision (CEP)","36","01255","00190-0010","Madison","37115","36.273984","-86.703749","City, large","4705","47051","47020","","","","246"
"2018","470009000003","Anderson County Career  Technical Center","TN","Anderson County","High","Vocational school","No","Open","9","12","0","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","Yes","No","Yes participating without using any Provision or the CEP","24","00003","00010-0003","Clinton","37716","36.158788","-84.095913","Town, fringe","4703","47033","47005","","","","3"
"2018","470009002163","Anderson County Head Start / Preschool","TN","Anderson County","Prekindergarten","Regular school","No","Open","Pre-K","Pre-K","69","Missing/not reported","Missing/not reported","Missing/not reported","No","No","No","Yes participating without using any Provision or the CEP","","02163","00010-7001","Clinton","37716","36.11129","-84.132081","Suburb, large","4703","47033","47005","","","","46"
"2018","470009001871","Anderson County High School","TN","Anderson County","High","Regular school","No","Open","9","12","1074","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","Yes","Supplemental virtual","Yes participating without using any Provision or the CEP","54","01871","00010-0002","Clinton","37716","36.160481","-84.09488","Town, fringe","4703","47033","47005","","","","254"
"2018","470177000591","Anderson Early Childhood","TN","Haywood County","Primary","Regular school","No","Open","Pre-K","Kindergarten","417","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","Yes","No","Yes under the Community Eligibility Provision (CEP)","27","00591","00380-0005","Brownsville","38012","35.593766","-89.272051","Town, distant","4708","47082","47026","","","","196"
"2018","470036000107","Anderson Elementary","TN","Bristol","Primary","Regular school","No","Open","Pre-K","6","375","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","Yes","No","Yes participating without using any Provision or the CEP","27","00107","00821-0005","Bristol","37620","36.58655","-82.189402","City, small","4701","47001","47004","","","","205"
"2018","470009000004","Andersonville Elementary","TN","Anderson County","Primary","Regular school","No","Open","Pre-K","5","338","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","Yes","No","Yes under the Community Eligibility Provision (CEP)","18","00004","00010-0005","Andersonville","37705","36.197267","-84.036694","Town, fringe","4703","47036","47005","","","","114"
"2018","470258002259","Andrew Jackson Elementary School","TN","Madison County","Primary","Regular school","No","Open","Kindergarten","5","523","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","Yes","No","No","Yes under the Community Eligibility Provision (CEP)","36","02259","00570-0146","Jackson","38305","35.655759","-88.839613","City, small","4708","47080","47027","","","","294"
"2018","470219000707","Andrew Jackson Elementary School","TN","Kingsport","Primary","Regular school","No","Open","Pre-K","5","455","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","Yes","No","Yes under the Community Eligibility Provision (CEP)","33","00707","00822-0015","Kingsport","37660","36.558938","-82.564708","City, small","4701","47002","47004","","","","307"
"2018","470318001256","Andrew Jackson Elementary","TN","Davidson County","Primary","Regular school","No","Open","Pre-K","4","511","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","36","01256","00190-0015","Old Hickory","37138","36.231493","-86.622525","City, large","4705","47060","47018","","","","107"
"2018","470219000709","Andrew Johnson Elementary School","TN","Kingsport","Primary","Regular school","No","Open","Pre-K","5","584","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","Yes","No","Yes under the Community Eligibility Provision (CEP)","33","00709","00822-0025","Kingsport","37664","36.527844","-82.530446","City, small","4701","47002","47004","","","","183"
"2018","470318001257","Antioch High School","TN","Davidson County","High","Regular school","No","Open","9","12","1932","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","Supplemental virtual","Yes under the Community Eligibility Provision (CEP)","114","01257","00190-0020","Antioch","37013","36.047367","-86.598953","City, large","4705","47059","47021","","","","749"
"2018","470318001052","Antioch Middle","TN","Davidson County","Middle","Regular school","No","Open","5","8","767","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","Supplemental virtual","Yes under the Community Eligibility Provision (CEP)","43","01052","00190-0023","Antioch","37013","36.055153","-86.671747","City, large","4705","47059","47019","","","","406"
"2018","470159000491","Apison Elementary School","TN","Hamilton County","Primary","Regular school","No","Open","Pre-K","5","553","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","Yes","No","Yes participating without using any Provision or the CEP","35","00491","00330-0013","Apison","37302","34.998542","-85.058011","Suburb, large","4703","47030","47010","","","","76"
"2018","470318001258","Apollo Middle","TN","Davidson County","Middle","Regular school","No","Open","5","8","838","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes under the Community Eligibility Provision (CEP)","50","01258","00190-0025","Antioch","37013","36.066642","-86.664104","City, large","4705","47059","47019","","","","429"
"2018","470015300415","Appling Middle School","TN","Bartlett","Middle","Regular school","No","Open","6","8","700","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","42","00415","00794-0007","Bartlett","38133","35.226535","-89.806346","Suburb, large","4708","47099","47032","","","","93"
"2018","470258001336","Arlington Elementary School","TN","Madison County","Primary","Regular school","No","Open","Pre-K","5","608","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","Yes","No","No","Yes under the Community Eligibility Provision (CEP)","37","01336","00570-0014","Jackson","38301","35.628427","-88.833216","City, small","4708","47080","47027","","","","395"
"2018","470015201567","Arlington Elementary","TN","Arlington","Primary","Regular school","No","Open","Pre-K","5","812","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","53","01567","00793-0005","Arlington","38002","35.28583","-89.667875","Town, fringe","4708","47099","47032","","","","35"
"2018","470015202075","Arlington High","TN","Arlington","High","Regular school","No","Open","9","12","2070","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","Supplemental virtual","Yes participating without using any Provision or the CEP","111","02075","00793-0001","Arlington","38002","35.27569","-89.669641","Town, fringe","4708","47099","47032","","","","97"
"2018","470015201358","Arlington Middle","TN","Arlington","Middle","Regular school","No","Open","6","8","962","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","52","01358","00793-0006","Arlington","38002","35.276137","-89.69152","Town, fringe","4708","47099","47032","","","","38"
"2018","470069000263","Arnold Memorial Elementary","TN","Cleveland","Primary","Regular school","No","Open","Pre-K","5","397","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes under the Community Eligibility Provision (CEP)","25","00263","00061-0010","Cleveland","37311","35.165062","-84.877823","City, small","4704","47024","47009","","","","201"
"2018","470057000227","Ashland City Elementary","TN","Cheatham County","Primary","Regular school","No","Open","Pre-K","4","443","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","25","00227","00110-0005","Ashland City","37015","36.270271","-87.063027","Town, fringe","4705","47078","47025","","","","191"
"2018","470012000025","Athens City Middle School","TN","Athens","Middle","Regular school","No","Open","6","8","483","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes under the Community Eligibility Provision (CEP)","24","00025","00541-0005","Athens","37303","35.43519","-84.606175","Town, distant","4703","47023","47009","","","","171"
"2018","470408002159","Atoka Elementary School","TN","Tipton County","Primary","Regular school","No","Open","Pre-K","5","899","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","53","02159","00840-0004","Atoka","38004","35.421978","-89.767224","Town, fringe","4708","47081","47032","","","","134"
"2018","470045000139","Auburn Elementary","TN","Cannon County","Primary","Regular school","No","Open","Kindergarten","8","125","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","9","00139","00080-0005","Auburntown","37016","35.945473","-86.097522","Rural, distant","4706","47046","47017","","","","41"
"2018","470222000767","Austin East High/Magnet","TN","Knox County","High","Regular school","No","Open","9","12","685","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","Yes","No","Supplemental virtual","Yes under the Community Eligibility Provision (CEP)","54","00767","00470-0009","Knoxville","37914","35.990085","-83.886964","City, midsize","4702","47015","47006","","","","422"
"2018","470408002094","Austin Peay Elementary School","TN","Tipton County","Primary","Regular school","No","Open","Pre-K","5","587","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","44","02094","00840-0002","Covington","38019","35.45756","-89.64503","Rural, distant","4708","47081","47032","","","","220"
"2018","470348000497","Avery Trace Middle School","TN","Putnam County","Middle","Regular school","No","Open","5","8","881","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","Supplemental virtual","Yes participating without using any Provision or the CEP","44","00497","00710-0065","Cookeville","38501","36.160379","-85.481464","Town, remote","4706","47042","47015","","","","323"
"2018","470036000108","Avoca Elementary","TN","Bristol","Primary","Regular school","No","Open","Pre-K","6","464","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","Yes","No","Yes participating without using any Provision or the CEP","28","00108","00821-0007","Bristol","37620","36.533121","-82.246673","City, small","4701","47001","47004","","","","157"
"2018","470014801015","Avon School","TN","Shelby County","High","Special education school","No","Open","12","12","186","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes under the Community Eligibility Provision (CEP)","16","01015","00792-2025","Memphis","38117","35.139353","-89.901894","City, large","4708","47097","47031","","","","84"
"2018","470014801016","B. T. Washington High","TN","Shelby County","High","Regular school","No","Open","6","12","483","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes under the Community Eligibility Provision (CEP)","33","01016","00792-2030","Memphis","38126","35.127115","-90.045127","City, large","4709","47090","47030","","","","415"
"2018","470014902076","Bailey Station Elementary School","TN","Collierville","Primary","Regular school","No","Open","Pre-K","5","796","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","Yes","No","Yes participating without using any Provision or the CEP","53","02076","00795-0008","Collierville","38017","35.054706","-89.724425","Suburb, large","4708","47095","47032","","","","35"
"2018","470147000441","Baileyton Elementary","TN","Greene County","Primary","Regular school","No","Open","Pre-K","8","340","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","Yes","No","Yes participating without using any Provision or the CEP","21","00441","00300-0005","Greeneville","37745","36.33374","-82.838991","Rural, distant","4701","47005","47001","","","","125"
"2018","470222000719","Ball Camp Elementary","TN","Knox County","Primary","Regular school","No","Open","Kindergarten","8","535","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","36","00719","00470-0010","Knoxville","37931","35.953618","-84.122019","Suburb, large","4702","47089","47007","","","","90"
"2018","470014801141","Balmoral/Ridgeway Elementary","TN","Shelby County","Primary","Regular school","No","Open","Kindergarten","6","325","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","Yes","No","No","Yes under the Community Eligibility Provision (CEP)","20","01141","00792-2610","Memphis","38119","35.0797","-89.8667","City, large","4709","47085","47031","","","","155"
"2018","470369000955","Barfield Elementary","TN","Rutherford County","Primary","Regular school","No","Open","Pre-K","5","964","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","58","00955","00750-0003","Murfreesboro","37128","35.788017","-86.408199","City, midsize","4704","47034","47014","","","","196"
"2018","470159000731","Barger Academy","TN","Hamilton County","Primary","Regular school","No","Open","Pre-K","5","410","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","Yes","Yes","No","Yes under the Community Eligibility Provision (CEP)","27","00731","00330-0097","Chattanooga","37411","35.012555","-85.229672","City, midsize","4703","47030","47010","","","","231"
"2018","470180000600","Bargerton Elementary","TN","Henderson County","Primary","Regular school","No","Open","Pre-K","8","260","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","18","00600","00390-0005","Lexington","38351","35.732165","-88.490506","Rural, distant","4707","47072","47026","","","","116"
"2018","470303002108","Barkers Mill Elementary","TN","Montgomery County","Primary","Regular school","No","Open","Pre-K","5","978","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","Yes","No","Yes participating without using any Provision or the CEP","64","02108","00630-0003","Clarksville","37042","36.625353","-87.385133","Rural, fringe","4707","47074","47022","","","","265"
"2018","470303001205","Barksdale Elementary","TN","Montgomery County","Primary","Regular school","No","Open","Pre-K","5","577","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","Yes","No","Yes participating without using any Provision or the CEP","37","01205","00630-0005","Clarksville","37043","36.512917","-87.300426","City, midsize","4707","47067","47022","","","","200"
"2018","470014801568","Barrets Chapel Elementary/Middle","TN","Shelby County","Other","Regular school","No","Open","Pre-K","9","493","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes under the Community Eligibility Provision (CEP)","33","01568","00792-0010","Arlington","38002","35.348817","-89.719543","Rural, fringe","4708","47099","47032","","","","209"
"2018","470015301569","Bartlett Elementary School","TN","Bartlett","Primary","Regular school","No","Open","Pre-K","6","704","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","Yes","No","Yes participating without using any Provision or the CEP","47","01569","00794-0020","Bartlett","38135","35.233266","-89.863902","Suburb, large","4708","47097","47032","","","","133"
"2018","470015301570","Bartlett High School","TN","Bartlett","High","Regular school","No","Open","9","12","2734","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","152","01570","00794-0025","Bartlett","38134","35.207606","-89.873762","Suburb, large","4708","47088","47032","","","","319"
"2018","470159001787","Battle Academy For Teaching  Learning","TN","Hamilton County","Primary","Regular school","No","Open","Pre-K","5","396","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","Yes","Yes","No","Yes under the Community Eligibility Provision (CEP)","23","01787","00330-0016","Chattanooga","37402","35.035822","-85.307809","City, midsize","4703","47028","47010","","","","145"
"2018","470348002475","Baxter Primary","TN","Putnam County","Primary","Regular school","No","Open","Pre-K","1","311","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","18","02475","00710-0017","Baxter","38544","36.151937","-85.642632","Town, remote","4706","47042","47015","","","","134"
"2018","470144000434","Bean Station Elementary","TN","Grainger County","Primary","Regular school","No","Open","Pre-K","6","452","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","31","00434","00290-0005","Bean Station","37708","36.333626","-83.352265","Rural, distant","4702","47035","47008","","","","181"
"2018","470222000768","Bearden Elementary","TN","Knox County","Primary","Regular school","No","Open","Pre-K","5","345","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","23","00768","00470-0012","Knoxville","37919","35.935449","-83.997192","City, midsize","4702","47013","47006","","","","77"
"2018","470222000769","Bearden High School","TN","Knox County","High","Regular school","No","Open","9","12","2069","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","Supplemental virtual","Yes participating without using any Provision or the CEP","111","00769","00470-0017","Knoxville","37919","35.921299","-84.056773","City, midsize","4702","47018","47007","","","","246"
"2018","470222000770","Bearden Middle School","TN","Knox County","Middle","Regular school","No","Open","6","8","1309","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","71","00770","00470-0014","Knoxville","37909","35.944198","-84.036141","City, midsize","4702","47018","47007","","","","424"
"2018","470222000772","Beaumont Elementary/Magnet","TN","Knox County","Primary","Regular school","No","Open","Kindergarten","5","563","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","Yes","No","No","Yes under the Community Eligibility Provision (CEP)","38","00772","00470-0022","Knoxville","37921","35.976001","-83.941594","City, midsize","4702","47015","47005","","","","242"
