year,ncessch,school_name,state_location,lea_name,school_level,school_type,charter,school_status,lowest_grade_offered,highest_grade_offered,enrollment,title_i_status,title_i_eligible,title_i_schoolwide,magnet,shared_time,virtual,lunch_program,teachers_fte,school_id,seasch,city_location,zip_location,latitude,longitude,urban_centric_locale,congress_district_id,state_leg_district_lower,state_leg_district_upper,free_lunch,reduced_price_lunch,free_or_reduced_price_lunch,direct_certification
"2018","510162000677","ABINGDON ELEM","VA","GLOUCESTER CO PBLC SCHS","Primary","Regular school","No","Open","Pre-K","5","606","School is eligible for Title I Targeted Assistance (TAS) and provides TAS program","Yes","","No","No","No","Yes participating without using any Provision or the CEP","39","00677","036-0360250","Hayes","23072","37.291802","-76.513588","Suburb, large","5101","51098","51003","229","43","272",""
"2018","510027000081","ABINGDON ELEM","VA","ARLINGTON CO PBLC SCHS","Primary","Regular school","No","Open","Pre-K","5","671","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","44","00081","007-0070350","Arlington","22206","38.839651","-77.095719","City, midsize","5108","51045","51030","236","59","295",""
"2018","510390001736","ABINGDON HIGH","VA","WASHINGTON CO PBLC SCHS","High","Regular school","No","Open","9","12","896","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","Supplemental virtual","Yes participating without using any Provision or the CEP","59","01736","094-0941030","Abingdon","24210","36.720788","-81.953749","Suburb, small","5109","51004","51040","292","33","325",""
"2018","510084002983","ACADEMY 360","VA","CHESTERFIELD CO PBLC SCHS","Ungraded","Other/alternative school","No","Open","Ungraded","Ungraded","0","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","Yes","No","No","","02983","021-0210930","Midlothian","23112","37.407088","-77.661227","Suburb, large","5107","51027","51011","","","",""
"2018","510189000805","ACADEMY AT VIRGINIA RANDOLPH","VA","HENRICO CO PBLC SCHS","Ungraded","Other/alternative school","No","Open","Ungraded","Ungraded","0","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","Yes","No","No","","00805","043-0430040","Glen Allen","23060","37.661582","-77.481629","Suburb, large","5107","51074","51009","","","",""
"2018","510267003018","ACADEMY FOR DISCOVERY AT LAKEWOOD","VA","NORFOLK CITY PBLC SCHS","Middle","Regular school","No","Open","3","8","762","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","52","03018","118-1180185","Norfolk","23509","36.883471","-76.262785","City, midsize","5103","51089","51005","207","56","263",""
"2018","510225003027","ACADEMY OF ENGINEERING AND TECHNOLOGY","VA","LOUDOUN CO PBLC SCHS","Missing/not reported","Other/alternative school","No","Closed","","","","","","","","","","","","03027","053-0531080","Leesburg","20176","39.13212","-77.557051","Rural, fringe","5110","51033","51033","","","",""
"2018","510225002949","ACADEMY OF SCIENCE","VA","LOUDOUN CO PBLC SCHS","Missing/not reported","Other/alternative school","No","Closed","","","","","","","","","","","","02949","053-0530032","Sterling","20164","39.026218","-77.373582","Suburb, large","5110","51034","51031","","","",""
"2018","510006001737","ACCAWMACKE ELEM","VA","ACCOMACK CO PBLC SCHS","Primary","Regular school","No","Open","Pre-K","5","502","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","29","01737","001-0010701","Accomac","23301","37.679438","-75.667814","Rural, remote","5102","51100","51006","332","32","364",""
"2018","510264002343","ACHIEVABLE DREAM ACADEMY","VA","NEWPORT NEWS CITY PBLC SCHS","Primary","Regular school","No","Open","Pre-K","5","639","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","Yes","No","No","Yes participating without using any Provision or the CEP","35","02343","117-1171404","Newport News","23607","36.976118","-76.413186","City, midsize","5103","51095","51002","530","0","530",""
"2018","510264002344","ACHIEVABLE DREAM MIDDLE/HIGH","VA","NEWPORT NEWS CITY PBLC SCHS","High","Regular school","No","Open","6","12","474","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","Yes","No","Supplemental virtual","Yes participating without using any Provision or the CEP","31","02344","117-1171405","Newport News","23605","37.003512","-76.42667","City, midsize","5103","51095","51002","398","0","398",""
"2018","510126002674","ACHIEVEMENT INTEGRITY AND MATURITY","VA","FAIRFAX CO PBLC SCHS","Ungraded","Other/alternative school","No","Open","Ungraded","Ungraded","0","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","Yes","No","No","","02674","029-0292244","Alexandria","22306","38.763751","-77.079448","Suburb, large","5108","51044","51036","","","",""
"2018","510162000678","ACHILLES ELEM","VA","GLOUCESTER CO PBLC SCHS","Primary","Regular school","No","Open","Pre-K","5","437","School is eligible for Title I Targeted Assistance (TAS) and provides TAS program","Yes","","No","No","No","Yes participating without using any Provision or the CEP","28","00678","036-0360240","Hayes","23072","37.278335","-76.442198","Rural, fringe","5101","51098","51003","171","31","202",""
"2018","510212002151","ACQUINTON ELEM","VA","KING WILLIAM CO PBLC SCHS","Primary","Regular school","No","Open","3","5","500","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","30","02151","050-0500180","King William","23086","37.695167","-77.035546","Rural, distant","5101","51097","51003","143","24","167",""
"2018","510189000813","ADAMS ELEM","VA","HENRICO CO PBLC SCHS","Primary","Regular school","No","Open","Pre-K","5","454","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","27","00813","043-0430660","Richmond","23223","37.536334","-77.365955","Suburb, large","5104","51074","51009","412","0","412",""
"2018","510147002437","ADMIRAL RICHARD E. BYRD MIDDLE","VA","FREDERICK CO PBLC SCHS","Middle","Regular school","No","Open","6","8","966","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","69","02437","034-0340586","Winchester","22602","39.124573","-78.149112","Rural, fringe","5110","51010","51027","212","52","264",""
"2018","510111002467","ADULT & CAREER  EDUCATION CTR","VA","DANVILLE CITY PBLC SCHS","Ungraded","Other/alternative school","No","Open","Ungraded","Ungraded","0","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","Yes","No","No","","02467","108-1081378","Danville","24541","36.588429","-79.407348","Town, distant","5105","51014","51020","","","",""
"2018","510189000537","ADULT EDUCATION CENTER","VA","HENRICO CO PBLC SCHS","Ungraded","Other/alternative school","No","Open","Ungraded","Ungraded","0","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","Yes","No","No","","00537","043-0430460","Highland Springs","23075","37.544135","-77.326729","Suburb, large","5104","51074","51009","","","",""
"2018","510384000684","ADULT LEARNING CTR.","VA","VA BEACH CITY PBLC SCHS","Ungraded","Other/alternative school","No","Open","Ungraded","Ungraded","0","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","Yes","No","No","","00684","128-1281042","Virginia Beach","23452","36.84404","-76.118932","City, large","5102","51082","51007","","","",""
"2018","510189000807","ADVANCED CAREER EDUCATION CENTER AT HERMITAGE","VA","HENRICO CO PBLC SCHS","Ungraded","Vocational school","No","Open","Ungraded","Ungraded","0","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","Yes","Yes","No","No","","00807","043-0430671","Richmond","23228","37.633338","-77.51715","Suburb, large","5107","51072","51012","","","",""
"2018","510189000810","ADVANCED CAREER EDUCATION CENTER AT HIGHLAND SPRINGS","VA","HENRICO CO PBLC SCHS","Ungraded","Vocational school","No","Open","Ungraded","Ungraded","0","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","Yes","Yes","No","No","","00810","043-0430191","Highland Springs","23075","37.538754","-77.323421","Suburb, large","5104","51074","51009","","","",""
"2018","510384002430","ADVANCED TECHNOLOGY CTR.","VA","VA BEACH CITY PBLC SCHS","Ungraded","Vocational school","No","Open","Ungraded","Ungraded","0","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","Yes","No","No","","02430","128-1281048","Virginia Beach","23453","36.786802","-76.10146","City, large","5102","51084","51008","","","",""
"2018","510009000002","AGNOR-HURT ELEM","VA","ALBEMARLE CO PBLC SCHS","Primary","Regular school","No","Open","Pre-K","5","482","School is eligible for Title I Targeted Assistance (TAS) and provides TAS program","Yes","","No","No","No","Yes participating without using any Provision or the CEP","40","00002","002-0020160","Charlottesville","22901","38.089855","-78.47714","Suburb, small","5105","51057","51017","229","39","268",""
"2018","510384001671","ALANTON ELEM","VA","VA BEACH CITY PBLC SCHS","Primary","Regular school","No","Open","Pre-K","5","634","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","40","01671","128-1280590","Virginia Beach","23454","36.883063","-76.031655","City, large","5102","51082","51008","212","32","244",""
"2018","510009000015","ALBEMARLE HIGH","VA","ALBEMARLE CO PBLC SCHS","High","Regular school","No","Open","9","12","1914","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","Yes","No","Supplemental virtual","Yes participating without using any Provision or the CEP","151","00015","002-0020880","Charlottesville","22901","38.076167","-78.501162","Rural, fringe","5105","51025","51025","443","86","529",""
"2018","510240002616","ALBERT HARRIS ELEM","VA","MARTINSVILLE CITY PBLC SCHS","Primary","Regular school","No","Open","Kindergarten","5","437","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","30","02616","116-1160222","Martinsville","24112","36.691795","-79.885812","Town, distant","5109","51016","51020","434","0","434",""
"2018","510324001351","ALBERT HILL MIDDLE","VA","RICHMOND CITY PBLC SCHS","Middle","Regular school","No","Open","6","8","537","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","46","01351","123-1230030","Richmond","23221","37.562397","-77.481584","City, midsize","5104","51068","51010","534","0","534",""
"2018","510084000462","ALBERTA SMITH ELEM","VA","CHESTERFIELD CO PBLC SCHS","Primary","Regular school","No","Open","Pre-K","5","594","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","40","00462","021-0210861","Midlothian","23112","37.39567","-77.642375","Suburb, large","5107","51027","51011","115","23","138",""
"2018","510126001103","ALC AT BRYANT","VA","FAIRFAX CO PBLC SCHS","Ungraded","Other/alternative school","No","Open","Ungraded","Ungraded","0","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","Yes","No","No","","01103","029-0292212","Alexandria","22306","38.764258","-77.080164","Suburb, large","5108","51044","51036","","","",""
"2018","510126002862","ALC AT BURKE","VA","FAIRFAX CO PBLC SCHS","Ungraded","Other/alternative school","No","Open","Ungraded","Ungraded","0","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","Yes","No","No","","02862","029-0292352","Burke","20115","38.783854","-77.278909","Suburb, large","5111","51041","51037","","","",""
"2018","510126002790","ALC AT MONTROSE","VA","FAIRFAX CO PBLC SCHS","Ungraded","Other/alternative school","No","Open","Ungraded","Ungraded","0","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","Yes","No","No","","02790","029-0292246","Alexandria","22312","38.815037","-77.162998","Suburb, large","5108","51039","51035","","","",""
"2018","510126001106","ALC AT MOUNTAIN VIEW","VA","FAIRFAX CO PBLC SCHS","Ungraded","Other/alternative school","No","Open","Ungraded","Ungraded","0","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","Yes","No","No","","01106","029-0292213","Centreville","20121","38.837274","-77.425044","Suburb, large","5111","51040","51037","","","",""
"2018","510225000908","ALDIE ELEM","VA","LOUDOUN CO PBLC SCHS","Primary","Regular school","No","Open","Pre-K","5","128","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","8","00908","053-0530510","Aldie","20105","38.974368","-77.645171","Rural, fringe","5110","51010","51027","15","3","18",""
"2018","510126000767","ALDRIN ELEM","VA","FAIRFAX CO PBLC SCHS","Primary","Regular school","No","Open","Pre-K","6","663","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","48","00767","029-0292203","Reston","20194","38.9801","-77.337847","City, small","5111","51036","51032","77","19","96",""
"2018","510180000727","ALFRED S. FORREST ELEM","VA","HAMPTON CITY PBLC SCHS","Primary","Regular school","No","Open","Pre-K","5","463","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","26","00727","112-1120260","Hampton","23666","37.041228","-76.425059","City, midsize","5103","51092","51001","236","29","265",""
"2018","510225002153","ALGONKIAN ELEM","VA","LOUDOUN CO PBLC SCHS","Primary","Regular school","No","Open","Pre-K","5","462","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","29","02153","053-0530150","Sterling","20165","39.056724","-77.409919","Suburb, large","5110","51032","51033","38","14","52",""
"2018","510015201883","ALLEGHANY HIGH","VA","ALLEGHANY CO PBLC SCHS","High","Regular school","No","Open","9","12","662","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","Supplemental virtual","Yes participating without using any Provision or the CEP","46","01883","003-0030310","Covington","24426","37.78879","-79.909125","Rural, distant","5109","51019","51025","235","33","268",""
"2018","510060000219","ALTAVISTA ELEM","VA","CAMPBELL CO PBLC SCHS","Primary","Regular school","No","Open","Pre-K","5","505","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","30","00219","016-0160560","Altavista","24517","37.132395","-79.283087","Rural, fringe","5105","51059","51023","275","31","306",""
"2018","510060000220","ALTAVISTA HIGH","VA","CAMPBELL CO PBLC SCHS","High","Regular school","No","Open","6","12","657","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","Supplemental virtual","Yes participating without using any Provision or the CEP","51","00220","016-0160200","Altavista","24517","37.109325","-79.295873","Town, distant","5105","51059","51023","258","38","296",""
"2018","510007802353","ALTERN ED PRGM/BEHAV DISORD YOUTH/MONTGOMERY","VA","ALT ED PRGM/BEHAV DISORD YOUTH/MONTGOMERY","Ungraded","Other/alternative school","No","Open","Ungraded","Ungraded","0","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","Yes","No","No","","02353","407-4070407","Christiansburg","24073","37.132099","-80.404093","City, small","5109","51008","51021","","","",""
"2018","510246002453","ALTERNATIVE EDUCATION CENTER","VA","MECKLENBURG CO PBLC SCHS","Ungraded","Other/alternative school","No","Open","Ungraded","Ungraded","0","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","Yes","No","No","","02453","058-0581121","Skipwith","23968","36.705614","-78.496938","Rural, distant","5105","51061","51015","","","",""
"2018","510171002439","ALTERNATIVE EDUCATION CENTER","VA","GREENE CO PBLC SCHS","Ungraded","Other/alternative school","No","Open","Ungraded","Ungraded","0","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","Yes","No","No","","02439","039-0390282","Stanardsville","22973","38.29359","-78.443531","Town, fringe","5105","51058","51024","","","",""
"2018","510132002186","ALTERNATIVE EDUCATION CTR.","VA","FAUQUIER CO PBLC SCHS","Ungraded","Other/alternative school","No","Open","Ungraded","Ungraded","0","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","Yes","No","No","","02186","030-0300703","Midland","22728","38.623865","-77.691624","Rural, distant","5105","51031","51027","","","",""
"2018","510018000062","AMELIA COUNTY ELEM","VA","AMELIA CO PBLC SCHS","Primary","Regular school","No","Open","Pre-K","4","694","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","38","00062","004-0040220","Amelia Court House","23002","37.330684","-77.984513","Rural, distant","5107","51061","51011","326","53","379",""
"2018","510018001828","AMELIA COUNTY HIGH","VA","AMELIA CO PBLC SCHS","High","Regular school","No","Open","9","12","527","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","Supplemental virtual","Yes participating without using any Provision or the CEP","33","01828","004-0040010","Amelia Court House","23002","37.331069","-77.987649","Rural, distant","5107","51061","51011","196","33","229",""
"2018","510018000063","AMELIA COUNTY MIDDLE","VA","AMELIA CO PBLC SCHS","Middle","Regular school","No","Open","5","8","540","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","36","00063","004-0040210","Amelia","23002","37.334705","-77.989995","Rural, distant","5107","51061","51011","234","36","270",""
"2018","510324001352","AMELIA STREET SP. ED.","VA","RICHMOND CITY PBLC SCHS","Other","Special education school","No","Open","Pre-K","12","37","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","Supplemental virtual","Yes participating without using any Provision or the CEP","3","01352","123-1230750","Richmond","23220","37.538761","-77.470351","City, midsize","5104","51069","51010","16","0","16",""
"2018","510001302026","AMELIA-NOTTOWAY VOC CTR","VA","AMELIA-NOTTOWAY VOC CTR","Ungraded","Vocational school","No","Open","Ungraded","Ungraded","0","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","Yes","No","No","","02026","311-3110380","Jetersville","23083","37.263737","-78.132692","Rural, distant","5107","51061","51015","","","",""
"2018","510021000064","AMELON ELEM","VA","AMHERST CO PBLC SCHS","Primary","Regular school","No","Open","Pre-K","5","444","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","30","00064","005-0050780","Madison Heights","24572","37.469964","-79.117447","Rural, fringe","5106","51024","51022","202","34","236",""
"2018","510021000065","AMHERST COUNTY HIGH","VA","AMHERST CO PBLC SCHS","High","Regular school","No","Open","9","12","1157","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","Supplemental virtual","Yes participating without using any Provision or the CEP","86","00065","005-0050750","Amherst","24521","37.570121","-79.058378","Rural, fringe","5106","51024","51022","423","102","525",""
"2018","510021000067","AMHERST ELEM","VA","AMHERST CO PBLC SCHS","Primary","Regular school","No","Open","Pre-K","5","283","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","21","00067","005-0050790","Amherst","24521","37.587681","-79.045456","Rural, fringe","5106","51024","51022","112","18","130",""
"2018","510021000066","AMHERST MIDDLE","VA","AMHERST CO PBLC SCHS","Middle","Regular school","No","Open","6","8","372","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","28","00066","005-0050670","Amherst","24521","37.569384","-79.03204","Rural, fringe","5106","51024","51022","151","30","181",""
"2018","510366001978","ANDREW G. WRIGHT MIDDLE","VA","STAFFORD CO PBLC SCHS","Middle","Regular school","No","Open","6","8","900","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","54","01978","089-0890040","Stafford","22556","38.474059","-77.48091","Suburb, large","5101","51002","51028","319","89","408",""
"2018","510346002045","ANDREW LEWIS MIDDLE","VA","SALEM CITY PBLC SCHS","Middle","Regular school","No","Open","6","8","942","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","62","02045","139-1390100","Salem","24153","37.286298","-80.051972","Suburb, midsize","5109","51008","51019","289","68","357",""
"2018","510126000423","ANNANDALE HIGH","VA","FAIRFAX CO PBLC SCHS","High","Regular school","No","Open","9","12","2240","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","Supplemental virtual","Yes participating without using any Provision or the CEP","157","00423","029-0290660","Annandale","22003","38.821763","-77.20781","Suburb, large","5111","51038","51037","1030","270","1300",""
"2018","510126000424","ANNANDALE TERRACE ELEM","VA","FAIRFAX CO PBLC SCHS","Primary","Regular school","No","Open","Pre-K","5","652","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","53","00424","029-0291360","Annandale","22003","38.827289","-77.208145","Suburb, large","5111","51038","51037","523","0","523",""
"2018","510366001594","ANNE E. MONCURE ELEM","VA","STAFFORD CO PBLC SCHS","Primary","Regular school","No","Open","Pre-K","5","847","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","38","01594","089-0890260","Stafford","22556","38.474674","-77.415676","Suburb, large","5101","51028","51028","207","51","258",""
"2018","510366002601","ANTHONY BURNS ELEM","VA","STAFFORD CO PBLC SCHS","Primary","Regular school","No","Open","Pre-K","5","841","School is eligible for Title I Targeted Assistance (TAS) and provides TAS program","Yes","","No","No","No","Yes participating without using any Provision or the CEP","45","02601","089-0890433","Stafford","22554","38.439437","-77.416011","Suburb, large","5101","51088","51028","275","39","314",""
"2018","510313002199","ANTIETAM ELEM","VA","PRINCE WILLIAM CO PBLC SCHS","Primary","Regular school","No","Open","Pre-K","5","660","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","38","02199","075-0750760","Woodbridge","22192","38.69353","-77.29804","Suburb, large","5111","51051","51039","146","56","202",""
"2018","510147000646","APPLE PIE RIDGE ELEM","VA","FREDERICK CO PBLC SCHS","Primary","Regular school","No","Open","Pre-K","5","456","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","33","00646","034-0340010","Winchester","22603","39.214808","-78.179721","Rural, fringe","5110","51029","51027","154","32","186",""
"2018","510024000076","APPOMATTOX COUNTY HIGH","VA","APPOMATTOX CO PBLC SCHS","High","Regular school","No","Open","9","12","689","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","Supplemental virtual","Yes participating without using any Provision or the CEP","54","00076","006-0060260","Appomattox","24522","37.344787","-78.826184","Rural, distant","5105","51059","51022","254","22","276",""
"2018","510024000077","APPOMATTOX ELEM","VA","APPOMATTOX CO PBLC SCHS","Primary","Regular school","No","Open","3","5","509","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","31","00077","006-0060110","Appomattox","24522","37.35237","-78.838051","Rural, distant","5105","51059","51022","250","33","283",""
"2018","510024000078","APPOMATTOX MIDDLE","VA","APPOMATTOX CO PBLC SCHS","Middle","Regular school","No","Open","6","8","469","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","36","00078","006-0060160","Appomattox","24522","37.355668","-78.82511","Rural, distant","5105","51059","51022","202","28","230",""
"2018","510024000079","APPOMATTOX PRIMARY","VA","APPOMATTOX CO PBLC SCHS","Primary","Regular school","No","Open","Pre-K","2","554","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","32","00079","006-0060250","Appomattox","24522","37.359502","-78.834054","Rural, distant","5105","51059","51022","258","34","292",""
"2018","510003201932","APPOMATTOX REGIONAL GOV. SCH.","VA","APPOMATTOX REGIONAL GOV SCH","Ungraded","Regular school","No","Open","Ungraded","Ungraded","0","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","Yes","Yes","No","No","","01932","267-2670010","Petersburg","23803","37.225579","-77.411534","Suburb, large","5104","51063","51016","","","",""
