year,ncessch,school_name,state_location,lea_name,school_level,school_type,charter,school_status,lowest_grade_offered,highest_grade_offered,enrollment,title_i_status,title_i_eligible,title_i_schoolwide,magnet,shared_time,virtual,lunch_program,teachers_fte,school_id,seasch,city_location,zip_location,latitude,longitude,urban_centric_locale,congress_district_id,state_leg_district_lower,state_leg_district_upper,free_lunch,reduced_price_lunch,free_or_reduced_price_lunch,direct_certification
"2018","370432000022","Albemarle High","NC","Stanly County Schools","High","Regular school","No","Open","9","12","410","School is eligible for Title I Schoolwide program (SWP) but provides no program","Yes","Yes","No","No","Supplemental virtual","Yes participating without using any Provision or the CEP","29","00022","840-302","Albemarle","28001","35.371228","-80.193145","Town, distant","3708","37067","37033","246","22","268",""
"2018","370432000023","Albemarle Middle","NC","Stanly County Schools","Middle","Regular school","No","Open","6","8","369","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","30","00023","840-303","Albemarle","28001","35.353696","-80.168373","Town, distant","3708","37067","37033","362","0","362",""
"2018","370297001186","Albemarle Road Elementary","NC","Charlotte-Mecklenburg Schools","Primary","Regular school","No","Open","Kindergarten","5","885","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","62","01186","600-300","Charlotte","28212","35.197057","-80.729512","City, large","3712","37100","37040","880","1","881",""
"2018","370297001187","Albemarle Road Middle","NC","Charlotte-Mecklenburg Schools","Middle","Regular school","No","Open","6","8","1154","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","Yes","No","No","Yes participating without using any Provision or the CEP","68","01187","600-301","Charlotte","28212","35.198649","-80.729013","City, large","3712","37100","37040","1144","0","1144",""
"2018","370331000380","Albert H Bangert Elementary","NC","Craven County Schools","Primary","Regular school","No","Open","Kindergarten","5","440","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","30","00380","250-304","New Bern","28562","35.083175","-77.083419","Suburb, small","3703","37003","37002","215","14","229",""
"2018","370001100414","Alderman Road Elementary","NC","Cumberland County Schools","Primary","Regular school","No","Open","Pre-K","5","700","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","50","00414","260-364","Fayetteville","28306","34.895249","-78.860336","Rural, fringe","3709","37045","37019","697","0","697",""
"2018","370009000028","Alexander Central High","NC","Alexander County Schools","High","Regular school","No","Open","9","12","1219","School is eligible for Title I Schoolwide program (SWP) but provides no program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","86","00028","020-302","Taylorsville","28681","35.917038","-81.188851","Town, fringe","3705","37094","37042","397","62","459",""
"2018","370009003396","Alexander Early College","NC","Alexander County Schools","Secondary","Regular school","No","Open","9","11","195","School is eligible for Title I Schoolwide program (SWP) but provides no program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","7","03396","020-303","Taylorsville","28681","35.91017","-81.180208","Town, fringe","3705","37094","37042","40","12","52",""
"2018","370297001188","Alexander Graham Middle","NC","Charlotte-Mecklenburg Schools","Middle","Regular school","No","Open","6","8","1420","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","77","01188","600-399","Charlotte","28211","35.1667","-80.832716","City, large","3709","37104","37039","365","22","387",""
"2018","370003000001","Alexander Wilson Elementary","NC","Alamance-Burlington Schools","Primary","Regular school","No","Open","Pre-K","5","626","School is eligible for Title I Schoolwide program (SWP) but provides no program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","38","00001","010-304","Graham","27253","36.029729","-79.346699","Suburb, midsize","3706","37063","37024","251","57","308",""
"2018","370001102981","Alger B. Wilkins High School","NC","Cumberland County Schools","High","Other/alternative school","No","Open","9","12","139","School is eligible for Title I Schoolwide program (SWP) but provides no program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","8","02981","260-374","Fayetteville","28303","35.083313","-78.951917","City, midsize","3708","37044","37019","136","0","136",""
"2018","370012000037","Alleghany High","NC","Alleghany County Schools","High","Regular school","No","Open","9","12","434","School is eligible for Title I Schoolwide program (SWP) but provides no program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","36","00037","030-304","Sparta","28675","36.509866","-81.125428","Rural, remote","3705","37090","37045","167","33","200",""
"2018","370192000817","Allen Jay Elementary","NC","Guilford County Schools","Primary","Regular school","No","Open","Pre-K","5","474","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","33","00817","410-310","High Point","27263","35.93227","-79.955605","City, midsize","3713","37059","37027","467","0","467",""
"2018","370192003295","Allen Jay Middle - A Preparatory Academy","NC","Guilford County Schools","Middle","Regular school","No","Open","5","8","407","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","Yes","No","No","Yes participating without using any Provision or the CEP","24","03295","410-311","High Point","27263","35.924581","-79.960719","City, midsize","3713","37060","37026","404","0","404",""
"2018","370192000757","Allen Middle","NC","Guilford County Schools","Middle","Regular school","No","Open","6","8","742","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","42","00757","410-316","Greensboro","27406","36.010948","-79.824132","City, large","3713","37058","37028","739","0","739",""
"2018","370297001190","Allenbrook Elementary","NC","Charlotte-Mecklenburg Schools","Primary","Regular school","No","Open","Pre-K","5","282","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","21","01190","600-308","Charlotte","28208","35.261753","-80.91503","City, large","3712","37101","37038","279","0","279",""
"2018","370001102119","Alma O Easom Elementary","NC","Cumberland County Schools","Primary","Regular school","No","Open","Kindergarten","1","296","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","19","02119","260-302","Fayetteville","28305","35.060844","-78.908476","City, midsize","3708","37044","37019","116","11","127",""
"2018","370472003214","Alston Ridge Elementary","NC","Wake County Schools","Primary","Regular school","No","Open","Pre-K","5","1066","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","66","03214","920-307","Cary","27519","35.859628","-78.899076","Rural, fringe","3704","37041","37016","80","29","109",""
"2018","370472003491","Alston Ridge Middle","NC","Wake County Schools","Missing/not reported","Regular school","No","Future","","","","","","","","","","","","03491","920-309","Cary","27519","35.85397","-78.905251","Rural, fringe","3704","37041","37016","","","",""
"2018","370003000002","Altamahaw-Ossipee Elementary","NC","Alamance-Burlington Schools","Primary","Regular school","No","Open","Kindergarten","5","622","School is eligible for Title I Schoolwide program (SWP) but provides no program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","35","00002","010-308","Elon","27244","36.179578","-79.510506","Rural, fringe","3706","37064","37024","241","39","280",""
"2018","370201000874","Anderson Creek Primary","NC","Harnett County Schools","Primary","Regular school","No","Open","Pre-K","2","598","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","39","00874","430-304","Bunnlevel","28323","35.281828","-78.917207","Rural, fringe","3702","37053","37012","275","57","332",""
"2018","370078000317","Andrews Elementary","NC","Cherokee County Schools","Primary","Regular school","No","Open","Pre-K","4","349","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","29","00317","200-304","Andrews","28901","35.198317","-83.825311","Rural, remote","3711","37120","37050","346","0","346",""
"2018","370078000318","Andrews High","NC","Cherokee County Schools","High","Regular school","No","Open","9","12","210","School is eligible for Title I Schoolwide program (SWP) but provides no program","Yes","Yes","No","No","Supplemental virtual","Yes participating without using any Provision or the CEP","19","00318","200-308","Andrews","28901","35.195361","-83.824395","Rural, remote","3711","37120","37050","98","24","122",""
"2018","370078001820","Andrews Middle","NC","Cherokee County Schools","Middle","Regular school","No","Open","5","8","252","School is eligible for Title I Schoolwide program (SWP) but provides no program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","16","01820","200-310","Andrews","28901","35.194885","-83.797688","Rural, remote","3711","37120","37050","134","31","165",""
"2018","370201000875","Angier Elementary","NC","Harnett County Schools","Primary","Regular school","No","Open","3","5","464","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","29","00875","430-308","Angier","27501","35.502905","-78.736291","Suburb, large","3702","37028","37012","306","32","338",""
"2018","370001100406","Anne Chesnutt Middle","NC","Cumberland County Schools","Middle","Regular school","No","Open","6","8","454","School is eligible for Title I Schoolwide program (SWP) but provides no program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","33","00406","260-336","Fayetteville","28314","35.050897","-78.973099","City, midsize","3708","37044","37019","451","0","451",""
"2018","370018002367","Anson Academy","NC","Anson County Schools","High","Other/alternative school","No","Open","7","12","47","School is eligible for Title I Schoolwide program (SWP) but provides no program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","4","02367","040-305","Wadesboro","28170","34.961473","-80.079635","Town, distant","3709","37055","37025","44","0","44",""
"2018","370018002748","Anson Co. Early College High","NC","Anson County Schools","High","Regular school","No","Open","9","13","233","School is eligible for Title I Schoolwide program (SWP) but provides no program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","11","02748","040-304","Polkton","28135","34.9997","-80.210481","Rural, distant","3709","37055","37025","230","0","230",""
"2018","370018002054","Anson High School","NC","Anson County Schools","High","Regular school","No","Open","9","12","708","School is eligible for Title I Schoolwide program (SWP) but provides no program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","50","02054","040-306","Wadesboro","28170","34.977437","-80.102843","Town, distant","3709","37055","37025","704","0","704",""
"2018","370018002056","Anson Middle","NC","Anson County Schools","Middle","Regular school","No","Open","6","8","685","School is eligible for Title I Schoolwide program (SWP) but provides no program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","39","02056","040-309","Wadesboro","28170","34.98923","-80.08939","Rural, fringe","3709","37055","37025","682","0","682",""
"2018","370018000042","Ansonville Elementary","NC","Anson County Schools","Primary","Regular school","No","Open","Kindergarten","5","172","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","13","00042","040-308","Ansonville","28007","35.105375","-80.106437","Rural, distant","3709","37055","37025","169","0","169",""
"2018","370462002740","Antioch Elementary","NC","Union County Public Schools","Primary","Regular school","No","Open","Kindergarten","5","770","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","47","02740","900-302","Matthews","28104","35.05881","-80.722757","Suburb, large","3709","37069","37035","47","10","57",""
"2018","370472001827","Apex Elementary","NC","Wake County Schools","Primary","Regular school","No","Open","Pre-K","5","635","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","39","01827","920-308","Apex","27502","35.721048","-78.856964","Suburb, large","3702","37041","37017","148","21","169",""
"2018","370472003351","Apex Friendship High","NC","Wake County Schools","High","Regular school","No","Open","9","12","2508","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","124","03351","920-317","Apex","27502","35.7003","-78.910731","Rural, fringe","3702","37037","37017","161","41","202",""
"2018","370472003470","Apex Friendship Middle","NC","Wake County Schools","Middle","Regular school","No","New","6","8","866","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","46","03470","920-315","Apex","27502","35.7003","-78.910731","Rural, fringe","3702","37037","37017","90","25","115",""
"2018","370472001829","Apex High","NC","Wake County Schools","High","Regular school","No","Open","9","12","2100","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","107","01829","920-316","Cary","27519","35.772718","-78.899888","Rural, fringe","3704","37041","37016","252","48","300",""
"2018","370472001828","Apex Middle","NC","Wake County Schools","Middle","Regular school","No","Open","6","8","1032","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","56","01828","920-312","Apex","27502","35.725968","-78.848374","Suburb, large","3704","37037","37017","163","30","193",""
"2018","370042703457","Appalachian Academy at Middle Fork","NC","Appalachian State U Academy Middle Fork","Primary","Regular school","No","New","Kindergarten","5","283","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","13","03457","34Z-000","Walkertown","27051","36.14139","-80.168251","Suburb, large","3705","37074","37032","279","0","279",""
"2018","370210000797","Apple Valley Middle","NC","Henderson County Schools","Middle","Regular school","No","Open","6","8","906","School is eligible for Title I Schoolwide program (SWP) but provides no program","Yes","Yes","No","No","Supplemental virtual","Yes participating without using any Provision or the CEP","57","00797","450-301","Hendersonville","28792","35.361923","-82.421889","Suburb, large","3711","37117","37048","509","91","600",""
"2018","370432001707","Aquadale Elementary","NC","Stanly County Schools","Primary","Regular school","No","Open","Pre-K","5","321","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","22","01707","840-304","Norwood","28128","35.229035","-80.223633","Rural, distant","3708","37067","37033","136","17","153",""
"2018","370378001514","Archdale Elementary","NC","Randolph County School System","Primary","Regular school","No","Open","Kindergarten","5","366","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","25","01514","760-304","Archdale","27263","35.912607","-79.975114","Suburb, midsize","3706","37070","37026","195","23","218",""
"2018","370378001515","Archdale-Trinity Middle","NC","Randolph County School System","Middle","Regular school","No","Open","7","8","683","School is eligible for Title I Schoolwide program (SWP) but provides no program","Yes","Yes","No","No","Supplemental virtual","Yes participating without using any Provision or the CEP","42","01515","760-378","Trinity","27370","35.886204","-79.954065","Suburb, midsize","3706","37070","37026","269","44","313",""
"2018","370192000758","Archer Elementary","NC","Guilford County Schools","Primary","Regular school","No","Open","Pre-K","5","427","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","26","00758","410-322","Greensboro","27407","36.030729","-79.83049","City, large","3713","37058","37028","424","0","424",""
"2018","370237002998","Archer Lodge Middle","NC","Johnston County Public Schools","Middle","Regular school","No","Open","6","8","1180","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","62","02998","510-364","Wendell","27591","35.703203","-78.366081","Town, fringe","3702","37026","37011","307","32","339",""
"2018","370297002910","Ardrey Kell High","NC","Charlotte-Mecklenburg Schools","High","Regular school","No","Open","9","12","3315","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","Yes participating without using any Provision or the CEP","157","02910","600-302","Charlotte","28277","35.02999","-80.82665","City, large","3712","37105","37041","245","58","303",""
"2018","370001102085","Armstrong Elementary","NC","Cumberland County Schools","Primary","Regular school","No","Open","Pre-K","5","439","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","38","02085","260-306","Eastover","28312","35.091539","-78.790439","Rural, fringe","3709","37045","37019","430","0","430",""
"2018","370331002181","Arthur W Edwards Elementary","NC","Craven County Schools","Primary","Regular school","No","Open","Kindergarten","5","625","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","40","02181","250-380","Havelock","28532","34.910134","-76.928136","Town, fringe","3703","37003","37002","217","103","320",""
"2018","370268002392","Asbury Academy","NC","Lincoln County Schools","High","Other/alternative school","No","Open","6","12","52","School is eligible for Title I Schoolwide program (SWP) but provides no program","Yes","Yes","No","No","Supplemental virtual","Yes participating without using any Provision or the CEP","7","02392","550-308","Lincolnton","28092","35.478229","-81.207864","Town, fringe","3710","37097","37044","38","3","41",""
"2018","370162000663","Ashbrook High","NC","Gaston County Schools","High","Regular school","No","Open","9","12","1285","School is eligible for Title I Schoolwide program (SWP) but provides no program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","80","00663","360-310","Gastonia","28054","35.243106","-81.127153","City, small","3710","37108","37043","658","96","754",""
"2018","370021003474","Ashe County Early College High","NC","Ashe County Schools","Secondary","Regular school","No","New","9","10","60","School is eligible for Title I Schoolwide program (SWP) but provides no program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","3","03474","050-303","West Jefferson","28694","36.394244","-81.476089","Rural, fringe","3705","37093","37045","18","4","22",""
"2018","370021002425","Ashe County High","NC","Ashe County Schools","High","Regular school","No","Open","9","12","875","School is eligible for Title I Schoolwide program (SWP) but provides no program","Yes","Yes","No","No","Supplemental virtual","Yes participating without using any Provision or the CEP","57","02425","050-302","West Jefferson","28694","36.392489","-81.479046","Rural, fringe","3705","37093","37045","355","81","436",""
"2018","370021002426","Ashe County Middle","NC","Ashe County Schools","Middle","Regular school","No","Open","7","8","473","School is eligible for Title I Schoolwide program (SWP) but provides no program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","34","02426","050-305","Warrensville","28693","36.464298","-81.510124","Rural, fringe","3705","37093","37045","215","43","258",""
"2018","370024000062","Asheboro High","NC","Asheboro City Schools","High","Regular school","No","Open","9","12","1300","School is eligible for Title I Schoolwide program (SWP) but provides no program","Yes","Yes","No","No","Supplemental virtual","Yes participating without using any Provision or the CEP","79","00062","761-304","Asheboro","27203","35.68929","-79.81842","Town, fringe","3706","37070","37026","726","108","834",""
"2018","370027000070","Asheville High","NC","Asheville City Schools","High","Regular school","No","Open","9","12","994","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","Supplemental virtual","Yes participating without using any Provision or the CEP","82","00070","111-302","Asheville","28803","35.572901","-82.553099","City, small","3710","37114","37049","232","26","258",""
"2018","370027000079","Asheville Middle","NC","Asheville City Schools","Middle","Regular school","No","Open","6","8","741","School is eligible for Title I Targeted Assistance (TAS) but provides no program","Yes","No","No","No","Supplemental virtual","Yes participating without using any Provision or the CEP","60","00079","111-356","Asheville","28801","35.586731","-82.560101","City, small","3710","37114","37049","257","26","283",""
"2018","370027003436","Asheville Primary","NC","Asheville City Schools","Primary","Regular school","No","Open","Pre-K","3","160","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","Yes","No","No","Yes participating without using any Provision or the CEP","9","03436","111-307","Asheville","28806","35.578284","-82.581575","City, small","3710","37114","37049","76","5","81",""
"2018","370150002446","Ashley Academy","NC","Winston Salem / Forsyth County Schools","Primary","Regular school","No","Open","Pre-K","5","427","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","Yes","No","No","Yes participating without using any Provision or the CEP","33","02446","340-308","Winston-Salem","27105","36.117726","-80.221743","City, midsize","3705","37072","37032","424","0","424",""
"2018","370387000788","Ashley Chapel Educational Center","NC","Richmond County Schools","High","Other/alternative school","No","Open","7","12","66","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","8","00788","770-342","Rockingham","28379","34.897049","-79.784233","Rural, fringe","3709","37066","37025","63","0","63",""
"2018","370001100394","Ashley Elementary","NC","Cumberland County Schools","Primary","Regular school","No","Open","3","5","200","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","15","00394","260-308","Fayetteville","28304","35.038654","-78.906834","City, midsize","3708","37044","37019","197","0","197",""
"2018","370297001192","Ashley Park PreK-8 School","NC","Charlotte-Mecklenburg Schools","Primary","Regular school","No","Open","Pre-K","8","528","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","43","01192","600-311","Charlotte","28208","35.232655","-80.890678","City, large","3712","37088","37037","520","0","520",""
"2018","370472001830","Athens Drive High","NC","Wake County Schools","High","Regular school","No","Open","9","12","2090","School is eligible for Title I Schoolwide program (SWP) but provides no program","Yes","Yes","Yes","No","No","Yes participating without using any Provision or the CEP","126","01830","920-318","Raleigh","27606","35.7687","-78.711273","City, large","3704","37011","37015","713","99","812",""
"2018","370150003176","Atkins Academic & Tech High","NC","Winston Salem / Forsyth County Schools","High","Regular school","No","Open","9","12","1019","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","Yes","No","No","Yes participating without using any Provision or the CEP","61","03176","340-311","Winston-Salem","27101","36.110167","-80.195387","City, midsize","3705","37074","37032","207","46","253",""
"2018","370210002094","Atkinson Elementary","NC","Henderson County Schools","Primary","Regular school","No","Open","Kindergarten","5","343","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","23","02094","450-302","Hendersonville","28739","35.283964","-82.492667","Rural, fringe","3711","37113","37048","123","30","153",""
"2018","370063000249","Atlantic Elementary","NC","Carteret County Public Schools","Primary","Regular school","No","Open","Pre-K","5","86","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","9","00249","160-304","Atlantic","28511","34.883128","-76.342431","Rural, remote","3703","37013","37002","63","3","66",""
